,vx,vy,r,throttle,steering,dvx,dvy,dr
830,1.1352543830871582,-0.6996538639068604,-1.2694841623306274,0.609000027179718,0.609000027179718,0.02939701080323376,-1.8886685371398926,-39.72010016441345
831,1.1352543830871582,-0.6996538639068604,-1.2694841623306274,0.609000027179718,0.609000027179718,-0.5407869815826416,-2.3738712072372437,-38.04263472557068
832,1.1358423233032229,-0.7374272346496582,-2.0638861656188965,0.6209999918937683,0.6209999918937683,-0.5468368530273549,-1.191169023513794,-10.230910778045654
833,1.1244386434555054,-0.7471312880516052,-2.030336856842041,0.6510000228881836,0.6510000228881836,0.06808638572692871,-1.4739513397216797,19.08254623413086
834,1.1249055862426758,-0.7612506151199341,-2.2685043811798096,0.6510000228881836,0.6510000228881836,-0.32578110694885254,-1.6052871942520142,33.49981307983397
835,1.125800371170044,-0.7766103148460388,-1.6486859321594238,0.6650000214576721,0.6650000214576721,-0.5907893180847168,-0.9858131408691406,16.12604260444641
836,1.1183899641036987,-0.7933563590049744,-1.59850811958313,0.6800000071525574,0.6800000071525574,-0.33205747604370117,-1.2983083724975586,1.134181022644054
837,1.1139845848083496,-0.7963265776634216,-1.3261650800704956,0.6800000071525574,0.6800000071525574,-0.11606216430664062,-1.8656402826309204,-11.912304162979115
838,1.1117488145828247,-0.8193225264549255,-1.575824499130249,0.6899999976158142,0.6899999976158142,-0.06556510925294079,-1.1416852474212646,1.4518678188323975
839,1.1116633415222168,-0.83363938331604,-1.564411163330078,0.6899999976158142,0.6899999976158142,-0.4830002784729004,-0.7927924394607544,23.291414976119984
840,1.110437512397766,-0.8421562314033508,-1.546787142753601,0.6949999928474426,0.6949999928474426,-0.6157755851745494,-2.4807333946228027,-3.991907835006714
841,1.1020033359527588,-0.8494952321052551,-1.0985828638076782,0.7039999961853027,0.7039999961853027,-0.2781867980957031,-2.8441786766052246,-38.917702436447144
842,1.098122000694275,-0.8917708992958069,-1.6266252994537354,0.7059999704360962,0.7059999704360962,-0.32168030738830566,-1.5530556440353338,-27.982091903686523
843,1.0964395999908447,-0.9063788056373596,-1.876936912536621,0.7089999914169312,0.7089999914169312,-0.4961967468261719,-2.0026683807372994,3.6378741264343373
844,1.0916883945465088,-0.9228320121765136,-2.186267137527466,0.7089999914169312,0.7089999914169312,-0.2913177013397217,-2.0046532154083305,19.546544551849376
845,1.0865156650543213,-0.9464321732521056,-1.8041794300079343,0.7099999785423279,0.7099999785423279,-0.07548928260803223,-1.4681607484817616,-1.2509584426879994
846,1.0858620405197144,-0.9629250764846802,-1.7953362464904783,0.7129999995231628,0.7129999995231628,-0.3077864646911621,-0.934424996376032,-2.5346875190734863
847,1.0850058794021606,-0.9757953882217408,-1.8291985988616943,0.7129999995231628,0.7129999995231628,-0.8697152137756348,-0.6072640419006292,-0.6067037582397461
848,1.0797063112258911,-0.9816135764122008,-1.846029996871948,0.7160000205039978,0.7160000205039978,-0.7088065147399902,-0.8924216032028198,0.1773059368133656
849,1.067611575126648,-0.9879406690597534,-1.8413326740264893,0.7210000157356262,0.7210000157356262,-0.06448030471801758,-0.8723258972167969,14.983850717544566
850,1.0655301809310913,-0.9994620084762572,-1.8424838781356807,0.7210000157356262,0.7210000157356262,0.07545948028564453,-1.4646649360656794,0.6618320941924827
851,1.0663219690322876,-1.0053871870040894,-1.541655659675598,0.7250000238418579,0.7250000238418579,-0.4353046417236328,-1.8117904663085938,-13.121551275253307
852,1.0670393705368042,-1.0287553071975708,-1.829247236251831,0.7300000190734863,0.7300000190734863,-0.7986962795257568,-1.1108219623565563,-12.2666597366333
853,1.057615876197815,-1.0416229963302612,-1.804086685180664,0.7310000061988831,0.7310000061988831,-0.020360946655262335,-1.6495048999786377,-3.9093852043151966
854,1.051065444946289,-1.050971746444702,-2.074580430984497,0.7310000061988831,0.7310000061988831,0.4915952682495117,-2.1587669849395863,10.342669486999512
855,1.0572086572647097,-1.074613094329834,-1.882274389266968,0.7329999804496765,0.7329999804496765,0.02051591873167835,-1.225954294204712,1.849871873855602
856,1.0608973503112793,-1.0941470861434937,-1.8677270412445068,0.7329999804496765,0.7329999804496765,-0.671231746673584,0.04616379737854004,3.7528634071350098
857,1.0576189756393433,-1.0991321802139282,-1.845276951789856,0.7329999804496765,0.7329999804496765,-0.7487833499908447,0.03260970115661621,4.202240705490112
858,1.0474727153778076,-1.0932238101959229,-1.7926697731018066,0.7329999804496765,0.7329999804496765,-0.30539631843566895,-1.14363431930542,1.7271697521209717
859,1.0426433086395264,-1.098479986190796,-1.7612321376800537,0.7329999804496765,0.7329999804496765,-0.07270574569702148,-1.9388914108276367,-0.8684515953063965
860,1.0413647890090942,-1.1160964965820312,-1.7581263780593872,0.7329999804496765,0.7329999804496765,-0.22295713424683727,-1.8377602100372425,-2.7139127254486195
861,1.041189193725586,-1.1372578144073486,-1.7786011695861816,0.7310000061988831,0.7310000061988831,-0.38744211196899414,-1.2338280677795521,-4.222822189331055
862,1.0369056463241575,-1.152851700782776,-1.8124046325683596,0.7310000061988831,0.7310000061988831,-0.3153502941131592,-0.6111025810241588,-4.813319444656361
863,1.033440351486206,-1.1619343757629397,-1.8630576133728027,0.7300000190734863,0.7300000190734863,0.004303455352772101,-0.871741771697987,-2.9162824153900146
864,1.0305986404418943,-1.1650737524032593,-1.9086710214614868,0.7300000190734863,0.7300000190734863,0.055742263793956415,-1.4355659484863281,0.7658183574676625
865,1.0335264205932615,-1.1793692111968994,-1.921383261680603,0.7279999852180481,0.7279999852180481,-0.26999711990355335,-0.9810268878936768,3.787350654602051
866,1.0317134857177734,-1.1937850713729858,-1.8933546543121336,0.7269999980926514,0.7269999980926514,-0.3740370273590088,-0.2795875072479248,4.060691595077504
867,1.0281264781951904,-1.198989748954773,-1.845636248588562,0.7269999980926514,0.7269999980926514,-0.2624928951263428,0.08118748664855957,3.463578224182129
868,1.0242327451705933,-1.1993768215179443,-1.8121408224105835,0.7239999771118164,0.7239999771118164,-0.4581034183502197,0.12104511260986328,2.304643392562866
869,1.0228766202926636,-1.1973659992218018,-1.7763646841049194,0.722000002861023,0.722000002861023,-0.9521365165710338,-0.005114078521728516,1.9232511520385742
870,1.0150706768035889,-1.196955919265747,-1.7660479545593262,0.722000002861023,0.722000002861023,-1.0655015707016047,0.05438327789307751,2.05991268157959
871,1.003833889961243,-1.1974682807922363,-1.737899661064148,0.7239999771118164,0.7239999771118164,-0.8430182933807429,0.028753280639648438,2.066206932067882
872,0.9937606453895568,-1.1958682537078855,-1.7248497009277344,0.7239999771118164,0.7239999771118164,-0.5967319011688177,-0.39988160133362927,1.7838120460510143
873,0.986973524093628,-1.1968932151794434,-1.6965755224227903,0.7250000238418579,0.7250000238418579,-0.434604287147522,-0.6439924240112305,0.7663428783416637
874,0.9818260073661804,-1.203865885734558,-1.689173460006714,0.7269999980926514,0.7269999980926514,-0.4896581172943115,-0.04522204399109997,0.1534879207611195
875,0.9782814383506776,-1.209773063659668,-1.681248664855957,0.7269999980926514,0.7269999980926514,-0.4866510629653986,0.27991533279418945,-0.14104843139648438
876,0.9720328450202942,-1.20477032661438,-1.6861037015914917,0.7279999852180481,0.7279999852180481,-0.10051429271697998,-0.4087209701537975,-1.4921247959136963
877,0.9685484170913696,-1.2041747570037842,-1.6840696334838867,0.7279999852180481,0.7279999852180481,0.22048652172088623,-0.7251620292663463,14.100879430770874
878,0.9700225591659546,-1.212944746017456,-1.7159461975097656,0.7329999804496765,0.7329999804496765,-0.42785704135894775,0.3633260726928711,4.336816072463989
879,0.9729581475257874,-1.218677997589111,-1.4020520448684692,0.7329999804496765,0.7329999804496765,-0.9531468152999878,1.1079251766204723,-8.193659782409668
880,0.9614654183387756,-1.2056782245635986,-1.6292098760604858,0.7360000014305115,0.7360000014305115,-0.7745087146759033,0.4969954490661621,-8.095836639404297
881,0.9538952112197876,-1.1965194940567017,-1.5659252405166626,0.7360000014305115,0.7360000014305115,-0.4749864339828491,-0.26634931564332165,-1.2008070945739746
882,0.9459752440452576,-1.1957383155822754,-1.7911266088485718,0.7360000014305115,0.7360000014305115,-0.40170252323150635,-0.2858877182006836,11.32504940032959
883,0.9443954825401306,-1.201846480369568,-1.589941382408142,0.7390000224113464,0.7390000224113464,-0.2561986446380615,-0.2494215965270996,12.990927696228027
884,0.9379411935806274,-1.201456069946289,-1.56462562084198,0.7419999837875366,0.7419999837875366,-0.3774702548980713,-0.36250948905944824,-1.4258921146392822
885,0.9392715096473694,-1.20683491230011,-1.3301228284835815,0.7419999837875366,0.7419999837875366,-0.7793903350830078,0.2613067626953236,-13.196361064910878
886,0.930391788482666,-1.208706259727478,-1.5931434631347656,0.7459999918937683,0.7459999918937683,-0.29895007610321045,0.29233694076538086,-11.260008811950694
887,0.9236837029457092,-1.2016087770462036,-1.594050049781799,0.753000020980835,0.753000020980835,0.00851154327392023,-0.10894536972045898,-1.6475260257721058
888,0.9244127869606018,-1.2028595209121704,-1.8183436393737795,0.7620000243186951,0.7620000243186951,-0.09673237800598145,0.08705258369445801,11.367636919021617
889,0.9238539338111876,-1.2037876844406128,-1.6270005702972412,0.7620000243186951,0.7620000243186951,-0.33486783504486084,0.7155716419219971,4.588514566421509
890,0.9224781394004822,-1.2011184692382812,-1.5909909009933472,0.7739999890327454,0.7739999890327454,-0.34131109714508057,0.7089018821716309,16.867798566818237
891,0.9171565771102904,-1.1894762516021729,-1.535230278968811,0.7839999794960022,0.7839999794960022,-0.8684039115905706,1.0029852390289307,6.5087080001831055
892,0.9156519174575806,-1.1869404315948486,-1.2536349296569824,0.7839999794960022,0.7839999794960022,-1.1261820793151855,0.9496092796325684,-7.7766478061676025
893,0.899788498878479,-1.1694165468215942,-1.405056118965149,0.7919999957084656,0.7919999957084656,-0.7840365171432495,0.4138767719268799,-12.865740060806274
894,0.8931282758712769,-1.1679482460021973,-1.4091678857803345,0.800000011920929,0.800000011920929,-0.5500197410583496,0.29975175857543945,5.297499895095825
