%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1660199365835508922,0,-2.7438573837280273,-1.0973727703094482,-1.841403603553772,1.6908928155899048,-1.16610586643219,1.4847757816314697,0.16200000047683716,-0.4189999997615814
1660199365845356713,0,-2.746816635131836,-1.113602638244629,-1.8314224481582642,1.682492971420288,-1.1840200424194336,1.527888536453247,0.16200000047683716,-0.421999990940094
1660199365855597944,0,-2.749838352203369,-1.12958562374115,-1.821882724761963,1.6845636367797852,-1.2074180841445923,1.7542765140533447,0.16200000047683716,-0.42500001192092896
1660199365865663785,0,-2.752715587615967,-1.145736813545227,-1.8119945526123047,1.689494013786316,-1.231346845626831,1.6167412996292114,0.16200000047683716,-0.42800000309944153
1660199365875584622,0,-2.75518798828125,-1.1619751453399658,-1.8022534847259521,1.687025547027588,-1.2516754865646362,1.5816013813018799,0.16200000047683716,-0.42800000309944153
1660199365885406043,0,-2.757758378982544,-1.1780037879943848,-1.7923933267593384,1.6846181154251099,-1.2719643115997314,1.5955270528793335,0.16200000047683716,-0.42899999022483826
1660199365895559487,0,-2.7601587772369385,-1.1940478086471558,-1.7829127311706543,1.693336844444275,-1.2990161180496216,1.5764793157577515,0.16200000047683716,-0.42899999022483826
1660199365905342066,0,-2.7624356746673584,-1.2101788520812988,-1.77389657497406,1.6936659812927246,-1.3191618919372559,1.537804365158081,0.16200000047683716,-0.42899999022483826
1660199365915574409,0,-2.764512538909912,-1.2264282703399658,-1.7644574642181396,1.6841546297073364,-1.3310002088546753,1.516619324684143,0.16200000047683716,-0.4309999942779541
1660199365925569243,0,-2.7652182579040527,-1.234739899635315,-1.7596780061721802,1.6851518154144287,-1.3417783975601196,1.269396185874939,0.16200000047683716,-0.4309999942779541
1660199365935505745,0,-2.767965316772461,-1.2591360807418823,-1.7450352907180786,1.6873492002487183,-1.3739672899246216,1.5595396757125854,0.16200000047683716,-0.4320000112056732
1660199365945338314,0,-2.7695634365081787,-1.2754158973693848,-1.7355016469955444,1.6914864778518677,-1.3981736898422241,1.5671095848083496,0.16200000047683716,-0.4320000112056732
1660199365955570401,0,-2.7709999084472656,-1.2917901277542114,-1.7257624864578247,1.6866874694824219,-1.412972092628479,1.7963029146194458,0.16200000047683716,-0.4339999854564667
1660199365965562820,0,-2.772280693054199,-1.3080682754516602,-1.7151691913604736,1.6868072748184204,-1.4349664449691772,1.6470426321029663,0.16200000047683716,-0.4350000023841858
1660199365975605061,0,-2.773066520690918,-1.3246922492980957,-1.704604148864746,1.6869463920593262,-1.4551708698272705,1.6688283681869507,0.16200000047683716,-0.4350000023841858
1660199365985400018,0,-2.774383068084717,-1.340904712677002,-1.6941721439361572,1.6904411315917969,-1.4785282611846924,1.7062036991119385,0.16200000047683716,-0.43700000643730164
1660199365995552111,0,-2.77522873878479,-1.3575223684310913,-1.6834794282913208,1.6921340227127075,-1.4999148845672607,1.7167161703109741,0.16200000047683716,-0.4410000145435333
1660199366005280215,0,-2.775541067123413,-1.3740159273147583,-1.6730587482452393,1.694952368736267,-1.5219175815582275,1.7090206146240234,0.16200000047683716,-0.4410000145435333
1660199366015531775,0,-2.7759575843811035,-1.3904082775115967,-1.6628715991973877,1.6943830251693726,-1.5405324697494507,1.6954329013824463,0.16200000047683716,-0.44600000977516174
1660199366025341782,0,-2.7762162685394287,-1.40712308883667,-1.652906894683838,1.6942507028579712,-1.5585743188858032,1.6591520309448242,0.1599999964237213,-0.44999998807907104
1660199366035434242,0,-2.7760117053985596,-1.4237502813339233,-1.6432536840438843,1.6957393884658813,-1.576659083366394,1.6174806356430054,0.1599999964237213,-0.4580000042915344
1660199366045337481,0,-2.7760679721832275,-1.4399192333221436,-1.6339154243469238,1.6911438703536987,-1.588881492614746,1.5718077421188354,0.1599999964237213,-0.4580000042915344
1660199366055509903,0,-2.775899648666382,-1.4563144445419312,-1.623940110206604,1.6912916898727417,-1.606659173965454,1.5709644556045532,0.1599999964237213,-0.46299999952316284
1660199366065366436,0,-2.775517702102661,-1.473001480102539,-1.613504409790039,1.6937335729599,-1.6265411376953125,1.609774112701416,0.1599999964237213,-0.46399998664855957
1660199366075564063,0,-2.774841547012329,-1.489553689956665,-1.6023868322372437,1.6986255645751953,-1.6492254734039307,1.7004783153533936,0.1599999964237213,-0.46399998664855957
1660199366085397391,0,-2.774132013320923,-1.5060847997665405,-1.5914671421051025,1.6995964050292969,-1.6676405668258667,1.7536484003067017,0.1599999964237213,-0.46700000762939453
1660199366095444505,0,-2.773331642150879,-1.5225775241851807,-1.5800955295562744,1.698949933052063,-1.6848034858703613,1.8052659034729004,0.1599999964237213,-0.47200000286102295
1660199366105280115,0,-2.771766424179077,-1.539116621017456,-1.56784987449646,1.6969341039657593,-1.70133376121521,1.8682836294174194,0.1599999964237213,-0.47200000286102295
1660199366115508225,0,-2.770699977874756,-1.5552228689193726,-1.5560612678527832,1.7005763053894043,-1.722333550453186,1.9123014211654663,0.1599999964237213,-0.48399999737739563
1660199366125569520,0,-2.769061803817749,-1.571655035018921,-1.54438054561615,1.7050987482070923,-1.743680715560913,1.9312275648117065,0.1599999964237213,-0.48399999737739563
1660199366135420168,0,-2.7670040130615234,-1.588074803352356,-1.5338850021362305,1.7033551931381226,-1.756471872329712,1.845537543296814,0.1599999964237213,-0.4880000054836273
1660199366145737755,0,-2.7654595375061035,-1.6042197942733765,-1.5234785079956055,1.7012901306152344,-1.7682772874832153,1.7707008123397827,0.1599999964237213,-0.4880000054836273
1660199366155491070,0,-2.7633190155029297,-1.6206918954849243,-1.51226007938385,1.7053637504577637,-1.7868931293487549,1.7459441423416138,0.1599999964237213,-0.49000000953674316
1660199366165507155,0,-2.7618534564971924,-1.6288782358169556,-1.5068581104278564,1.7063822746276855,-1.7948219776153564,1.4732519388198853,0.1599999964237213,-0.49000000953674316
1660199366175562024,0,-2.758446455001831,-1.6535764932632446,-1.4893966913223267,1.7060203552246094,-1.8151968717575073,1.8401299715042114,0.1599999964237213,-0.49000000953674316
1660199366185532980,0,-2.755345582962036,-1.6697356700897217,-1.477914571762085,1.6998591423034668,-1.8213293552398682,1.8589472770690918,0.16200000047683716,-0.49000000953674316
1660199366195482725,0,-2.752579689025879,-1.685678243637085,-1.4660929441452026,1.7072319984436035,-1.8417011499404907,2.1569488048553467,0.16200000047683716,-0.49000000953674316
1660199366205363204,0,-2.749281167984009,-1.7019747495651245,-1.454128623008728,1.7129793167114258,-1.8612651824951172,1.946014404296875,0.16300000250339508,-0.4880000054836273
1660199366215488512,0,-2.7458817958831787,-1.7181278467178345,-1.4418048858642578,1.708992838859558,-1.8680291175842285,1.9524749517440796,0.16500000655651093,-0.4869999885559082
1660199366225364686,0,-2.7419989109039307,-1.7340483665466309,-1.4296318292617798,1.7070387601852417,-1.8775514364242554,1.9728997945785522,0.16500000655651093,-0.4869999885559082
1660199366235427439,0,-2.7397637367248535,-1.7422001361846924,-1.423438310623169,1.7124933004379272,-1.8907166719436646,1.6732282638549805,0.16599999368190765,-0.4869999885559082
1660199366245555828,0,-2.7344181537628174,-1.766205906867981,-1.406314492225647,1.7164394855499268,-1.9098080396652222,1.9254815578460693,0.1679999977350235,-0.48399999737739563
1660199366255372229,0,-2.729966878890991,-1.7822884321212769,-1.395266056060791,1.7110391855239868,-1.9110970497131348,1.8659656047821045,0.1679999977350235,-0.48399999737739563
1660199366265537231,0,-2.725745916366577,-1.7980766296386719,-1.3843973875045776,1.7112551927566528,-1.919997215270996,2.0720925331115723,0.17100000381469727,-0.4819999933242798
1660199366275514058,0,-2.7213430404663086,-1.8139190673828125,-1.3731883764266968,1.7152493000030518,-1.9322017431259155,1.8323419094085693,0.17100000381469727,-0.4819999933242798
1660199366285280754,0,-2.7163455486297607,-1.8298958539962769,-1.3620692491531372,1.7185678482055664,-1.9400835037231445,1.7980507612228394,0.17399999499320984,-0.4790000021457672
1660199366295484932,0,-2.7120420932769775,-1.8454056978225708,-1.3511362075805664,1.7116717100143433,-1.9389519691467285,1.8002852201461792,0.17499999701976776,-0.4749999940395355
1660199366305351712,0,-2.707019805908203,-1.8611512184143066,-1.3388453722000122,1.7126080989837646,-1.9458088874816895,1.8587576150894165,0.1770000010728836,-0.4699999988079071
1660199366315294250,0,-2.701425313949585,-1.8769617080688477,-1.326979637145996,1.716610074043274,-1.9546031951904297,1.8970768451690674,0.17800000309944153,-0.4690000116825104
1660199366325439083,0,-2.6984379291534424,-1.884568452835083,-1.3212933540344238,1.7238138914108276,-1.9652894735336304,1.6226425170898438,0.17800000309944153,-0.4690000116825104
1660199366335488462,0,-2.6929516792297363,-1.9000582695007324,-1.3095341920852661,1.724503517150879,-1.9708631038665771,1.6034414768218994,0.17800000309944153,-0.4659999907016754
1660199366345320159,0,-2.6844675540924072,-1.9229404926300049,-1.291911244392395,1.7281310558319092,-1.9848012924194336,1.9006444215774536,0.17800000309944153,-0.46299999952316284
1660199366355525849,0,-2.678708553314209,-1.9381628036499023,-1.2797267436981201,1.732155203819275,-1.9927735328674316,2.2004668712615967,0.17800000309944153,-0.46299999952316284
1660199366365334552,0,-2.6724815368652344,-1.9540760517120361,-1.2672878503799438,1.731147289276123,-1.990957498550415,2.273824453353882,0.17800000309944153,-0.460999995470047
1660199366375371999,0,-2.6690094470977783,-1.961678385734558,-1.2618522644042969,1.730417013168335,-1.992072343826294,1.6757124662399292,0.17800000309944153,-0.46000000834465027
1660199366385375055,0,-2.6659207344055176,-1.9692683219909668,-1.2562408447265625,1.7261875867843628,-1.9884374141693115,1.299381136894226,0.17800000309944153,-0.46000000834465027
1660199366395453959,0,-2.6526167392730713,-1.9997165203094482,-1.2334935665130615,1.7418367862701416,-2.0074658393859863,1.8378634452819824,0.17800000309944153,-0.46000000834465027
1660199366405461572,0,-2.646862506866455,-2.0146374702453613,-1.2225849628448486,1.748217225074768,-2.0151846408843994,2.079141855239868,0.18000000715255737,-0.460999995470047
1660199366415477700,0,-2.6399402618408203,-2.029855966567993,-1.2111601829528809,1.7423170804977417,-2.0080175399780273,2.3830180168151855,0.18000000715255737,-0.4659999907016754
1660199366425530580,0,-2.632786989212036,-2.044975996017456,-1.1992648839950562,1.7423632144927979,-2.005281925201416,1.9249093532562256,0.18000000715255737,-0.4659999907016754
1660199366435489660,0,-2.625296115875244,-2.0601611137390137,-1.1874125003814697,1.747139811515808,-2.0058963298797607,1.9000771045684814,0.18000000715255737,-0.4699999988079071
1660199366445375065,0,-2.625296115875244,-2.0601611137390137,-1.1874125003814697,1.747139811515808,-2.0058963298797607,1.9000771045684814,0.18000000715255737,-0.4699999988079071
1660199366455575444,0,-2.6086785793304443,-2.08968186378479,-1.1639649868011475,1.757796049118042,-2.0133614540100098,2.529491424560547,0.1770000010728836,-0.4749999940395355
1660199366465520390,0,-2.6026079654693604,-2.103114128112793,-1.1552406549453735,1.7632355690002441,-2.017038345336914,2.367278814315796,0.17499999701976776,-0.4819999933242798
1660199366475484519,0,-2.5944595336914062,-2.1181445121765137,-1.1441457271575928,1.761124610900879,-2.0108461380004883,2.3275561332702637,0.17100000381469727,-0.4909999966621399
1660199366485403938,0,-2.5857579708099365,-2.1330058574676514,-1.1334364414215088,1.7576090097427368,-1.9984548091888428,1.7365732192993164,0.1679999977350235,-0.5
1660199366495511281,0,-2.5774290561676025,-2.147339344024658,-1.123304843902588,1.7589322328567505,-1.9930686950683594,1.7178516387939453,0.16500000655651093,-0.5109999775886536
1660199366505279922,0,-2.5689029693603516,-2.161785364151001,-1.1134369373321533,1.7593748569488525,-1.9872273206710815,1.6687629222869873,0.16500000655651093,-0.5109999775886536
1660199366515497631,0,-2.559713840484619,-2.1762094497680664,-1.1030158996582031,1.7659677267074585,-1.9803266525268555,1.6513395309448242,0.16200000047683716,-0.5220000147819519
1660199366525433219,0,-2.5512681007385254,-2.1902129650115967,-1.0925557613372803,1.7623655796051025,-1.9628626108169556,1.664833426475525,0.16200000047683716,-0.5220000147819519
1660199366535473167,0,-2.546276807785034,-2.1972782611846924,-1.0863678455352783,1.7682148218154907,-1.9600934982299805,1.471519947052002,0.1599999964237213,-0.5289999842643738
1660199366545396417,0,-2.541903257369995,-2.20447039604187,-1.08004891872406,1.7666926383972168,-1.9547021389007568,1.2613277435302734,0.1599999964237213,-0.5289999842643738
1660199366555489483,0,-2.541903257369995,-2.20447039604187,-1.08004891872406,1.7666926383972168,-1.9547021389007568,1.2613277435302734,0.1599999964237213,-0.5289999842643738
1660199366565423239,0,-2.5164003372192383,-2.2388412952423096,-1.0477712154388428,1.768576741218567,-1.9203604459762573,2.3979079723358154,0.1589999943971634,-0.5429999828338623
1660199366575517033,0,-2.5041451454162598,-2.257577896118164,-1.0346779823303223,1.7720321416854858,-1.909559965133667,2.7308542728424072,0.1589999943971634,-0.5429999828338623
1660199366585219629,0,-2.4939918518066406,-2.271009683609009,-1.021533727645874,1.7670248746871948,-1.893450140953064,3.087156295776367,0.1599999964237213,-0.5440000295639038
1660199366595434749,0,-2.483654260635376,-2.2843286991119385,-1.0083963871002197,1.7639085054397583,-1.8748762607574463,2.2525064945220947,0.16200000047683716,-0.5429999828338623
1660199366605312229,0,-2.473081588745117,-2.2976503372192383,-0.9947907328605652,1.7670655250549316,-1.86152184009552,2.1592936515808105,0.16200000047683716,-0.5429999828338623
1660199366615408778,0,-2.4625890254974365,-2.310701370239258,-0.9816269874572754,1.773613691329956,-1.8521270751953125,2.1606287956237793,0.16300000250339508,-0.5410000085830688
1660199366625340672,0,-2.451730489730835,-2.323781728744507,-0.9683260321617126,1.7712293863296509,-1.8254419565200806,2.1691055297851562,0.16599999368190765,-0.5400000214576721
1660199366635440078,0,-2.4403610229492188,-2.336371660232544,-0.9554886221885681,1.7679948806762695,-1.8045580387115479,2.132021903991699,0.16599999368190765,-0.5400000214576721
1660199366645429554,0,-2.429882287979126,-2.3489110469818115,-0.9426003694534302,1.7757426500320435,-1.7959599494934082,2.114912271499634,0.16899999976158142,-0.5379999876022339
1660199366655467047,0,-2.4184141159057617,-2.3615217208862305,-0.928618848323822,1.7840532064437866,-1.7804678678512573,2.1512131690979004,0.17100000381469727,-0.5379999876022339
1660199366665430911,0,-2.406569242477417,-2.3736863136291504,-0.9153510928153992,1.7772272825241089,-1.746358036994934,2.170729398727417,0.1720000058412552,-0.5379999876022339
1660199366675542727,0,-2.3950071334838867,-2.38550066947937,-0.9020060300827026,1.777125358581543,-1.722227931022644,2.1948390007019043,0.1720000058412552,-0.5379999876022339
1660199366685251443,0,-2.383270025253296,-2.397298574447632,-0.8885973691940308,1.7855304479599,-1.716564655303955,2.171837091445923,0.17399999499320984,-0.5379999876022339
1660199366695450406,0,-2.370772361755371,-2.4090144634246826,-0.8761425614356995,1.787571668624878,-1.695829153060913,2.125034809112549,0.17499999701976776,-0.5440000295639038
1660199366705303569,0,-2.3587822914123535,-2.4206504821777344,-0.8638092279434204,1.7824876308441162,-1.6754735708236694,2.072824239730835,0.17499999701976776,-0.5440000295639038
1660199366715563383,0,-2.3472588062286377,-2.4322144985198975,-0.8512876629829407,1.7824184894561768,-1.6570674180984497,2.027017831802368,0.17499999701976776,-0.5550000071525574
1660199366725433867,0,-2.3406622409820557,-2.4378409385681152,-0.8449514508247375,1.784780740737915,-1.6426944732666016,1.7023793458938599,0.1770000010728836,-0.5690000057220459
1660199366735469021,0,-2.3221774101257324,-2.454636812210083,-0.8260127902030945,1.7956162691116333,-1.619509220123291,2.0456461906433105,0.1770000010728836,-0.5690000057220459
1660199366745473159,0,-2.31522536277771,-2.4602537155151367,-0.8194996118545532,1.800959587097168,-1.6090980768203735,1.733886957168579,0.17499999701976776,-0.5960000157356262
1660199366755329010,0,-2.31522536277771,-2.4602537155151367,-0.8194996118545532,1.800959587097168,-1.6090980768203735,1.733886957168579,0.17499999701976776,-0.5960000157356262
1660199366765360278,0,-2.2891685962677,-2.4817593097686768,-0.7914369702339172,1.8007804155349731,-1.5589663982391357,2.826814889907837,0.1720000058412552,-0.628000020980835
1660199366775510187,0,-2.271315574645996,-2.497370481491089,-0.7694916129112244,1.8070628643035889,-1.5103389024734497,3.0621798038482666,0.1720000058412552,-0.628000020980835
1660199366785362143,0,-2.264010429382324,-2.50258469581604,-0.7619789242744446,1.810134768486023,-1.4961693286895752,3.036576509475708,0.17100000381469727,-0.6470000147819519
1660199366795416106,0,-2.2500832080841064,-2.5125975608825684,-0.7462760210037231,1.8140349388122559,-1.4775192737579346,2.5275228023529053,0.16899999976158142,-0.6690000295639038
1660199366805432065,0,-2.23004412651062,-2.527590274810791,-0.7227331399917603,1.8154009580612183,-1.4304801225662231,2.572493553161621,0.16899999976158142,-0.6690000295639038
1660199366815378845,0,-2.21616530418396,-2.537379503250122,-0.7074301242828369,1.8149279356002808,-1.3802155256271362,2.8880388736724854,0.16899999976158142,-0.6899999976158142
1660199366825541623,0,-2.2017552852630615,-2.54671573638916,-0.6926961541175842,1.817530632019043,-1.3455867767333984,2.888761520385742,0.17100000381469727,-0.7049999833106995
1660199366835615478,0,-2.188156843185425,-2.5558266639709473,-0.677209734916687,1.8185148239135742,-1.3206533193588257,2.518153429031372,0.1720000058412552,-0.7170000076293945
1660199366845404277,0,-2.173659563064575,-2.56504487991333,-0.6609426140785217,1.8187791109085083,-1.2685250043869019,2.5168673992156982,0.17499999701976776,-0.7250000238418579
1660199366855507426,0,-2.15887713432312,-2.5734596252441406,-0.6445193886756897,1.8218755722045898,-1.2201974391937256,2.601295232772827,0.17499999701976776,-0.7250000238418579
1660199366865543955,0,-2.1449413299560547,-2.581583023071289,-0.6271544694900513,1.825082778930664,-1.1746127605438232,2.703836679458618,0.18000000715255737,-0.7279999852180481
1660199366875414477,0,-2.1294422149658203,-2.589566707611084,-0.6094547510147095,1.8277835845947266,-1.134185791015625,2.7833292484283447,0.1809999942779541,-0.7250000238418579
1660199366885346374,0,-2.121701955795288,-2.593303918838501,-0.6009871959686279,1.8292536735534668,-1.1124778985977173,2.369946241378784,0.1809999942779541,-0.7250000238418579
1660199366895551875,0,-2.098914861679077,-2.6045172214508057,-0.5733996033668518,1.837294101715088,-1.043283224105835,2.9082627296447754,0.18400000035762787,-0.722000002861023
1660199366905356657,0,-2.0850114822387695,-2.6115481853485107,-0.5554062724113464,1.8439987897872925,-1.0191476345062256,2.925647020339966,0.18400000035762787,-0.722000002861023
1660199366915558158,0,-2.069599151611328,-2.6185355186462402,-0.536999523639679,1.8430054187774658,-0.9776769280433655,3.3856117725372314,0.18700000643730164,-0.718999981880188
1660199366925361315,0,-2.0522055625915527,-2.625972270965576,-0.5161868929862976,1.841606855392456,-0.9138709306716919,3.152250289916992,0.1899999976158142,-0.7170000076293945
1660199366935460306,0,-2.0381417274475098,-2.6317310333251953,-0.49976781010627747,1.8430135250091553,-0.8675763010978699,3.010295867919922,0.19300000369548798,-0.7170000076293945
1660199366945376364,0,-2.0219109058380127,-2.637690305709839,-0.481174498796463,1.8506476879119873,-0.8215526938438416,3.022597312927246,0.19599999487400055,-0.7170000076293945
1660199366955573557,0,-2.0062005519866943,-2.643428087234497,-0.464115709066391,1.8585489988327026,-0.7824021577835083,2.8421201705932617,0.19599999487400055,-0.7170000076293945
1660199366965397873,0,-1.9906456470489502,-2.648941993713379,-0.4459673762321472,1.861669659614563,-0.7408726215362549,2.9047255516052246,0.20000000298023224,-0.7170000076293945
1660199366975421044,0,-1.9742226600646973,-2.654183864593506,-0.4264136552810669,1.8675280809402466,-0.7001664042472839,2.968334197998047,0.20100000500679016,-0.7139999866485596
1660199366985258845,0,-1.9573642015457153,-2.6590356826782227,-0.4067419171333313,1.8739994764328003,-0.6400608420372009,3.094836711883545,0.20100000500679016,-0.7139999866485596
1660199366995403564,0,-1.9486814737319946,-2.661284923553467,-0.39695629477500916,1.8800997734069824,-0.6129743456840515,2.6660871505737305,0.2029999941587448,-0.7110000252723694
1660199367005339845,0,-1.9249204397201538,-2.6678431034088135,-0.3678140640258789,1.8850053548812866,-0.5489155650138855,3.174273729324341,0.20100000500679016,-0.7110000252723694
1660199367015556627,0,-1.9078922271728516,-2.672015905380249,-0.3483062982559204,1.89818274974823,-0.5228704810142517,3.1664695739746094,0.20000000298023224,-0.7170000076293945
1660199367025408774,0,-1.890656590461731,-2.6757333278656006,-0.32949334383010864,1.9010419845581055,-0.4746754765510559,3.574854850769043,0.20000000298023224,-0.7170000076293945
1660199367035376607,0,-1.8737332820892334,-2.679276704788208,-0.3110933303833008,1.9017488956451416,-0.4229045510292053,3.1363437175750732,0.19599999487400055,-0.7200000286102295
1660199367045401367,0,-1.856829047203064,-2.682431697845459,-0.2919769287109375,1.9044861793518066,-0.3756260275840759,3.055745840072632,0.1899999976158142,-0.7369999885559082
1660199367055464534,0,-1.847691297531128,-2.6838295459747314,-0.28233280777931213,1.9051291942596436,-0.3562609553337097,2.5738589763641357,0.1899999976158142,-0.7369999885559082
1660199367065447101,0,-1.8217428922653198,-2.687624216079712,-0.25423431396484375,1.9146850109100342,-0.27853286266326904,3.076406478881836,0.1860000044107437,-0.7459999918937683
1660199367075491995,0,-1.8061772584915161,-2.6899383068084717,-0.2372591495513916,1.9163366556167603,-0.2324284017086029,2.9693615436553955,0.1809999942779541,-0.7540000081062317
1660199367085367970,0,-1.7968538999557495,-2.6908156871795654,-0.22754515707492828,1.9161920547485352,-0.2154315561056137,2.9137988090515137,0.1809999942779541,-0.7540000081062317
1660199367095536824,0,-1.7714227437973022,-2.6933226585388184,-0.19716595113277435,1.9125397205352783,-0.13425962626934052,3.1479263305664062,0.18000000715255737,-0.7570000290870667
1660199367105422121,0,-1.7535651922225952,-2.694240093231201,-0.17632697522640228,1.9157429933547974,-0.09252309799194336,3.2796454429626465,0.17499999701976776,-0.7599999904632568
1660199367115567073,0,-1.736851453781128,-2.6951684951782227,-0.15537793934345245,1.925541877746582,-0.0647289976477623,3.8194220066070557,0.17399999499320984,-0.7549999952316284
1660199367125324039,0,-1.719428539276123,-2.6955678462982178,-0.1343269795179367,1.9228986501693726,-0.022010354325175285,3.462733507156372,0.1720000058412552,-0.746999979019165
1660199367135424369,0,-1.7019572257995605,-2.6955220699310303,-0.113552525639534,1.9139536619186401,0.022178584709763527,3.3997457027435303,0.1720000058412552,-0.746999979019165
1660199367145394058,0,-1.6846463680267334,-2.695183277130127,-0.09274659305810928,1.9152354001998901,0.06191354617476463,3.3929808139801025,0.17100000381469727,-0.7350000143051147
1660199367155417711,0,-1.67544686794281,-2.6948602199554443,-0.08253420889377594,1.9136910438537598,0.08778543025255203,2.829108715057373,0.17100000381469727,-0.7350000143051147
1660199367165480147,0,-1.6492258310317993,-2.6932148933410645,-0.053183648735284805,1.915008306503296,0.14931225776672363,3.274052858352661,0.16899999976158142,-0.7260000109672546
1660199367175499683,0,-1.6335519552230835,-2.691622257232666,-0.03411389887332916,1.9056092500686646,0.19377131760120392,3.1838231086730957,0.16899999976158142,-0.7200000286102295
1660199367185314799,0,-1.61643648147583,-2.689671277999878,-0.01325759757310152,1.905945897102356,0.22318926453590393,3.6719841957092285,0.16899999976158142,-0.7200000286102295
1660199367195517209,0,-1.5992810726165771,-2.6873393058776855,0.007527224253863096,1.9079276323318481,0.25709497928619385,3.3454654216766357,0.1679999977350235,-0.7229999899864197
1660199367205385928,0,-1.5817952156066895,-2.6846535205841064,0.02838495373725891,1.9076156616210938,0.29010868072509766,3.3743345737457275,0.1679999977350235,-0.7229999899864197
1660199367215532722,0,-1.5649771690368652,-2.6816513538360596,0.04964818060398102,1.9062782526016235,0.3128538727760315,3.4066944122314453,0.16599999368190765,-0.7279999852180481
1660199367225382897,0,-1.5480605363845825,-2.678408622741699,0.07086281478404999,1.9085129499435425,0.32821446657180786,3.428633689880371,0.16500000655651093,-0.7319999933242798
1660199367235437413,0,-1.5309851169586182,-2.674787759780884,0.09135088324546814,1.9057341814041138,0.3560333847999573,3.4098360538482666,0.16500000655651093,-0.7319999933242798
1660199367245451050,0,-1.51438307762146,-2.6708343029022217,0.11097316443920135,1.8977473974227905,0.38764670491218567,3.326904773712158,0.16500000655651093,-0.7350000143051147
1660199367255383386,0,-1.497748613357544,-2.6664376258850098,0.1316518932580948,1.8945057392120361,0.4074734151363373,3.298689126968384,0.16300000250339508,-0.7379999756813049
1660199367265389248,0,-1.497748613357544,-2.6664376258850098,0.1316518932580948,1.8945057392120361,0.4074734151363373,3.298689126968384,0.16300000250339508,-0.7379999756813049
1660199367275481540,0,-1.4645675420761108,-2.656966209411621,0.17015118896961212,1.9001215696334839,0.437374085187912,4.232232570648193,0.16300000250339508,-0.7409999966621399
1660199367285267920,0,-1.4483195543289185,-2.6517224311828613,0.18958565592765808,1.8936867713928223,0.46014025807380676,4.217040061950684,0.16300000250339508,-0.7429999709129333
1660199367295543290,0,-1.4321388006210327,-2.6460540294647217,0.20900942385196686,1.8837698698043823,0.4706672728061676,4.158279895782471,0.16300000250339508,-0.75
1660199367305368533,0,-1.4163517951965332,-2.6401009559631348,0.22888140380382538,1.8803331851959229,0.485461562871933,3.2994866371154785,0.16300000250339508,-0.75
1660199367315691515,0,-1.4005643129348755,-2.6337673664093018,0.2483791559934616,1.8777682781219482,0.4965425431728363,3.183627128601074,0.16300000250339508,-0.7570000290870667
1660199367325410392,0,-1.384983777999878,-2.627185821533203,0.2682267129421234,1.8799126148223877,0.496450275182724,3.205632209777832,0.16500000655651093,-0.7670000195503235
1660199367335556418,0,-1.369363784790039,-2.6203927993774414,0.2870247960090637,1.8816112279891968,0.4922524094581604,3.152501106262207,0.16500000655651093,-0.7670000195503235
1660199367345330388,0,-1.3537814617156982,-2.613450527191162,0.30562517046928406,1.879534363746643,0.5003154277801514,3.1034233570098877,0.16500000655651093,-0.7730000019073486
1660199367355425531,0,-1.338114619255066,-2.6060354709625244,0.32454755902290344,1.8724390268325806,0.5032604932785034,3.0574254989624023,0.16500000655651093,-0.7879999876022339
1660199367365342722,0,-1.3235580921173096,-2.598555088043213,0.3427993357181549,1.8692878484725952,0.5069100856781006,3.0224123001098633,0.16500000655651093,-0.7879999876022339
1660199367375370085,0,-1.308920979499817,-2.590632200241089,0.3619643449783325,1.8676393032073975,0.5052632093429565,3.0505855083465576,0.16500000655651093,-0.8140000104904175
1660199367385312994,0,-1.2943588495254517,-2.582409381866455,0.38174599409103394,1.8646348714828491,0.5024015307426453,3.0973503589630127,0.16500000655651093,-0.8140000104904175
1660199367395556167,0,-1.2799659967422485,-2.573853015899658,0.40161681175231934,1.8643865585327148,0.49574169516563416,3.177483081817627,0.16500000655651093,-0.8289999961853027
1660199367405404903,0,-1.2659002542495728,-2.565027952194214,0.4216771423816681,1.8649441003799438,0.488696813583374,3.2298226356506348,0.16500000655651093,-0.8289999961853027
1660199367415563231,0,-1.2512160539627075,-2.555633068084717,0.4417591691017151,1.8631360530853271,0.4800261855125427,3.2493202686309814,0.16500000655651093,-0.8429999947547913
1660199367425443571,0,-1.2378009557724,-2.546273708343506,0.4619457721710205,1.8521153926849365,0.4640774726867676,3.266326427459717,0.16300000250339508,-0.8579999804496765
1660199367435499350,0,-1.2244141101837158,-2.5366363525390625,0.4837989807128906,1.8536781072616577,0.4453292191028595,3.360889196395874,0.16300000250339508,-0.8579999804496765
1660199367445458520,0,-1.2112818956375122,-2.5266919136047363,0.5052005052566528,1.857157826423645,0.4269449710845947,3.4297478199005127,0.16300000250339508,-0.8759999871253967
1660199367455457858,0,-1.1981786489486694,-2.516390800476074,0.5258919596672058,1.8567757606506348,0.40965771675109863,3.456697463989258,0.16200000047683716,-0.8870000243186951
1660199367465373593,0,-1.191153883934021,-2.5110111236572266,0.5360541939735413,1.8535724878311157,0.39854204654693604,2.8582077026367188,0.1599999964237213,-0.9129999876022339
