%time,field.layout.data_offset,field.data0,field.data1
1660024850365138811,0,0.11900000274181366,-0.42800000309944153
1660024850375313056,0,0.15399999916553497,-0.42899999022483826
1660024850385240871,0,0.15399999916553497,-0.42899999022483826
1660024850398724551,0,0.1889999955892563,-0.4410000145435333
1660024850406223651,0,0.22100000083446503,-0.4569999873638153
1660024850418030378,0,0.22100000083446503,-0.4569999873638153
1660024850440854133,0,0.25099998712539673,-0.47600001096725464
1660024850441648443,0,0.2720000147819519,-0.4959999918937683
1660024850445031387,0,0.289000004529953,-0.5249999761581421
1660024850454881258,0,0.30000001192092896,-0.5540000200271606
1660024850465105779,0,0.30000001192092896,-0.5540000200271606
1660024850479844063,0,0.30300000309944153,-0.578000009059906
1660024850485093177,0,0.30300000309944153,-0.578000009059906
1660024850502232785,0,0.30000001192092896,-0.5960000157356262
1660024850505325477,0,0.289000004529953,-0.6079999804496765
1660024850515026761,0,0.289000004529953,-0.6079999804496765
1660024850529393325,0,0.2720000147819519,-0.6110000014305115
1660024850535629448,0,0.25,-0.6069999933242798
1660024850553047041,0,0.22699999809265137,-0.597000002861023
1660024850555398946,0,0.20399999618530273,-0.5870000123977661
1660024850565072898,0,0.20399999618530273,-0.5870000123977661
1660024850577817357,0,0.18000000715255737,-0.5730000138282776
1660024850585589220,0,0.1589999943971634,-0.5640000104904175
1660024850595166132,0,0.1589999943971634,-0.5640000104904175
1660024850608552720,0,0.14000000059604645,-0.5569999814033508
1660024850615354249,0,0.14000000059604645,-0.5569999814033508
1660024850625014630,0,0.11500000208616257,-0.5460000038146973
1660024850636490111,0,0.11500000208616257,-0.5460000038146973
1660024850648852721,0,0.10700000077486038,-0.5429999828338623
1660024850655099043,0,0.10300000011920929,-0.5410000085830688
1660024850667264851,0,0.10300000011920929,-0.5410000085830688
1660024850675955777,0,0.09600000083446503,-0.5410000085830688
1660024850685166868,0,0.09200000017881393,-0.5429999828338623
1660024850696240231,0,0.09200000017881393,-0.5429999828338623
1660024850704664934,0,0.0860000029206276,-0.5460000038146973
1660024850721754307,0,0.08100000023841858,-0.550000011920929
1660024850725541006,0,0.07699999958276749,-0.5540000200271606
1660024850735531455,0,0.07699999958276749,-0.5540000200271606
1660024850744970549,0,0.07199999690055847,-0.5540000200271606
1660024850754822707,0,0.07100000232458115,-0.5540000200271606
1660024850765136681,0,0.07100000232458115,-0.5540000200271606
1660024850775188190,0,0.0689999982714653,-0.5490000247955322
1660024850786525319,0,0.0689999982714653,-0.546999990940094
1660024850795761673,0,0.0689999982714653,-0.546999990940094
1660024850809433346,0,0.07500000298023224,-0.5379999876022339
1660024850815096262,0,0.07500000298023224,-0.5379999876022339
1660024850828663515,0,0.07999999821186066,-0.5289999842643738
1660024850854094144,0,0.08299999684095383,-0.5170000195503235
1660024850854118096,0,0.08299999684095383,-0.5170000195503235
1660024850855021214,0,0.0860000029206276,-0.5049999952316284
1660024850865204149,0,0.0860000029206276,-0.5049999952316284
1660024850875970235,0,0.08900000154972076,-0.4970000088214874
1660024850893122640,0,0.09000000357627869,-0.49300000071525574
1660024850895456880,0,0.09000000357627869,-0.49000000953674316
1660024850918372283,0,0.08900000154972076,-0.49000000953674316
1660024850927965920,0,0.08900000154972076,-0.49000000953674316
