,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
6796,-5.012595526295264,0.9791935576584404,0.33648149360528623,2.321676153427162,-0.039014705208969325,-0.4964373771221271,0.1030000001192092,0.0560000017285347,-1.2321809860824018,0.46556211756717464,21.78234792810659
6797,-4.991339427718511,0.9862788378046756,0.3314083894040379,2.3258486810463372,-0.045819160303682716,-0.5051756329327846,0.1030000001192092,0.0280000008642673,0.3800136648434706,-0.6197169087441718,-0.7958381388986934
6798,-4.970144684606323,0.9931633172488488,0.3264298569616361,2.316226504929509,-0.052020200702953656,-0.43837283355718365,0.1030000001192092,0.0280000008642673,-1.0388139338034392,-0.6694667705754095,7.212056604023825
6799,-4.948818292384818,0.999875522286832,0.3216985676937612,2.313529298657405,-0.053103679860926345,-0.3984303502902823,0.1040000021457672,0.0160000007599592,-0.2713457986019905,-0.10900075401328062,4.018315222049558
6800,-4.927503009495861,1.006537039346194,0.317201298702261,2.3106926950937843,-0.04725665615716046,-0.28785805841620443,0.1059999987483024,0.0070000002160668,-0.25536938655704133,0.5263868647578253,9.954432374063362
6801,-4.906459432967733,1.0130343371755182,0.3135410764133631,2.3054545636524812,-0.04133673878038313,-0.29299608543345784,0.1059999987483024,0.0070000002160668,-0.5582533568220546,0.6309146276163423,-0.5475847374136541
6802,-4.884781076361165,1.0196158191252676,0.31032279769384086,2.3011226526257422,-0.03598054045844734,-0.3114209913944633,0.1099999994039535,0.0,-0.29837895530636555,0.36893113682346,-1.2690944385349756
6803,-4.864787088439536,1.025804792493338,0.3078415850042691,2.2959191219976094,-0.03602701500974881,-0.20444883689204763,0.1159999966621398,0.0,-1.0522190859777008,-0.009397736534357829,21.631109852040215
6804,-4.843627404613198,1.0323004129485267,0.30555197385070165,2.296341399065564,-0.024992954410055113,-0.18874549297007281,0.1159999966621398,0.0,0.04085855302696016,1.067630199051242,1.5194192605443444
6805,-4.82289655807236,1.038722241392971,0.30379558729647077,2.294588644615438,-0.034898575457741665,-0.185111565138533,0.1220000013709068,0.0,-0.18548084206830548,-1.048237494420409,0.3845512953402884
6806,-4.80183901859831,1.0451090099616271,0.3017483305099234,2.2953497983842444,-0.03924640049519279,-0.2065529944328614,0.1330000013113021,0.0,0.07086248935591062,-0.4047772185650448,-1.9961709675661907
6807,-4.7789299981795565,1.0519593594244556,0.2995481222810594,2.2902498584535267,-0.03738035883370072,-0.12394847100865089,0.1459999978542328,0.0,-0.4178256971825573,0.15288026305731484,6.767588061629731
6808,-4.759819425724358,1.057635875588295,0.2977817950386038,2.282576027088847,-0.0369493943028687,-0.12330432446819792,0.1459999978542328,0.0,-1.0905876077987688,0.06124770722607951,0.09154465367297943
6809,-4.738837419684165,1.0638929344071957,0.29627090264476286,2.283229164077062,-0.03438378366725614,-0.2076284070832893,0.1599999964237213,0.0,0.03363256025300544,0.1321132562462626,-4.342174521582755
6810,-4.717622452275955,1.070081224932534,0.29510066802684515,2.276420672235789,-0.03174299617588183,-0.10658234899450446,0.1739999949932098,0.0,-2.9685050075833406,1.1513843410352689,44.05611939119734
6811,-4.6970383101793045,1.076121846411887,0.29386997079661453,2.2765282468071613,-0.033264212465896836,-0.06411305739191729,0.1739999949932098,0.0,0.011630988577109027,-0.16447427181720542,4.591790041151339
6812,-4.677351516817765,1.0819791313334683,0.2930926122335315,2.2700960999396074,-0.03784136533328453,-0.044865708289870715,0.1860000044107437,0.0,-0.670429638187214,-0.477081603389646,2.006172054254632
6813,-4.656647619081527,1.0880712298871034,0.29263945690022364,2.273425821345338,-0.02940746234538194,-0.05957668466788094,0.2000000029802322,0.0,0.34723271019458585,0.8795111167461287,-1.5341019787882741
6814,-4.635554714629118,1.0943489231789028,0.29221871509605607,2.2698378241980866,-0.033639174498654056,-0.08825540849985322,0.2090000063180923,0.0,-0.3625898666007216,-0.42764135036255135,-2.8981669220332416
6815,-4.615163938527112,1.1003469726424393,0.2914395933139691,2.275131218493412,-0.03944567573466673,-0.12085821695967915,0.2179999947547912,-0.0099999997764825,0.5159815948097728,-0.5659974679514467,-3.1780079408093322
6816,-4.593852743054621,1.1064972596281013,0.2903456922722942,2.272472110121611,-0.046614914957126,-0.1396472812989216,0.2179999947547912,-0.0099999997764825,-0.24280506969845309,-0.6546283135934131,-1.7156427789247624
6817,-4.573196896101384,1.1123964474091692,0.28908335239336275,2.2696748664413677,-0.048475129845696574,-0.12268765221869932,0.2240000069141388,-0.0230000000447034,-0.32705169120723304,-0.21749496821205613,1.9829074642691524
6818,-4.552036300844376,1.1184383656164374,0.28761277891783693,2.2712432382105447,-0.040226927594744555,-0.11701955988594635,0.2240000069141388,-0.0230000000447034,0.15630118888079125,0.8220014178331684,0.5648721736175272
6819,-4.531447807566977,1.1243622429858846,0.28652782810115857,2.272695184619258,-0.03217659633501235,-0.11138551276113016,0.231000006198883,-0.0379999987781047,0.13439021831840026,0.7451278979985209,0.5214798690754184
6820,-4.510239481386352,1.1303624282845628,0.2853181624953977,2.2754352808489333,-0.035691354235454,-0.08310444086234281,0.2360000014305114,-0.0579999983310699,0.27954982526969496,-0.35858228126903874,2.8852887070619
6821,-4.490245454752501,1.1361965735891415,0.28437219674786984,2.275082752473498,-0.042469593873531,-0.04866287534995695,0.2360000014305114,-0.0579999983310699,-0.03695919943018351,-0.7106330384324815,3.6108658966477365
6822,-4.468620540331391,1.1422383345140843,0.2836766471797396,2.281643814344741,-0.03388255791172867,-0.023602852171868888,0.238999992609024,-0.0820000022649765,0.6440298545162779,0.8428982426526049,2.459876678239796
6823,-4.448608664138031,1.1482162114102232,0.2833542703223522,2.287742180299926,-0.03029644949947563,-0.02481593332373778,0.2419999986886978,-0.1070000007748603,0.5688759353226485,0.3345241646992939,-0.11316025964380817
6824,-4.427790473951216,1.154229267792523,0.28320369388879957,2.294965417965141,-0.03499809270728982,-0.04052953291101121,0.2430000007152557,-0.1340000033378601,0.7729848040891258,-0.5031398553298067,-1.6815691607374983
6825,-4.4066440985856286,1.1602852869139757,0.2828700569674165,2.3035330106571505,-0.0402672309527754,-0.03152987609968315,0.2430000007152557,-0.163000002503395,0.8417686325089112,-0.517694462709398,0.8842190658977659
6826,-4.385232618438685,1.1663614046527089,0.28238789328071223,2.3049376535816912,-0.041142574162315926,0.02354893726019254,0.2430000007152557,-0.163000002503395,0.14162016794076673,-0.0882546376556705,5.553205488543967
6827,-4.364256444511225,1.1724021873915504,0.2822492389094433,2.314755439664889,-0.026072813140648132,0.07816912342470371,0.2430000007152557,-0.1899999976158142,1.0056492005690687,1.5436161468361558,5.594820062873514
6828,-4.343027794860924,1.1785939235077747,0.2828645439287488,2.3168871194432583,-0.016877210874380877,0.14262935585776315,0.2419999986886978,-0.2160000056028366,0.20281843694543397,0.8749145614369824,6.133061691476278
6829,-4.321780581159698,1.184873665524352,0.28386361117531644,2.326567480093209,-0.01869321777706756,0.2073744310686989,0.2419999986886978,-0.2160000056028366,0.9557599968673076,-0.1792977363536216,6.392401597257916
6830,-4.300461908067359,1.1912627101251476,0.285626200124776,2.325027127344723,-0.01901466201970292,0.26693362583154,0.2399999946355819,-0.2339999973773956,-0.16727751494763962,-0.03490784442402874,6.467943204570485
6831,-4.2792767663740845,1.1977173680985522,0.28805105006608694,2.337596884867619,0.003353852677016378,0.29451164859030166,0.2399999946355819,-0.2339999973773956,1.1431832878199992,2.034352065110801,2.508141837383055
